auto,fecha,monto_recibido
12609,2024-03-05,240.0
12608,2024-03-05,1250.0
12607,2024-03-05,201.0
12611,2024-03-05,227.0
12626,2024-03-06,50.0
12625,2024-03-06,149.0
12624,2024-03-06,210.0
12623,2024-03-06,160.0
12622,2024-03-06,540.0
12621,2024-03-06,24.0
12620,2024-03-06,247.0
12619,2024-03-06,610.0
12618,2024-03-06,15.0
12617,2024-03-06,59.0
12635,2024-03-07,80.0
12636,2024-03-07,24.0
12634,2024-03-07,128.0
12633,2024-03-07,270.0
12632,2024-03-07,120.0
12628,2024-03-07,440.0
12630,2024-03-07,226.0
12629,2024-03-07,496.0
12627,2024-03-07,260.0
12631,2024-03-07,452.0
12637,2024-03-08,520.0
12638,2024-03-08,301.0
12639,2024-03-08,190.0
12640,2024-03-08,26.0
12641,2024-03-08,90.0
12648,2024-03-09,86.0
12647,2024-03-09,73.0
12646,2024-03-09,270.0
12643,2024-03-09,70.0
12644,2024-03-09,400.0
12642,2024-03-09,398.0
12645,2024-03-09,210.0
12658,2024-03-11,180.0
12657,2024-03-11,70.0
12656,2024-03-11,270.0
12655,2024-03-11,550.0
12654,2024-03-11,225.0
12652,2024-03-11,36.0
12651,2024-03-11,30.0
12650,2024-03-11,131.0
12649,2024-03-11,160.0
12653,2024-03-11,253.0
12665,2024-03-12,293.0
12667,2024-03-12,106.0
12668,2024-03-12,22.0
12666,2024-03-12,120.0
12664,2024-03-12,140.0
12660,2024-03-12,120.0
12662,2024-03-12,42.0
12661,2024-03-12,351.0
12659,2024-03-12,175.0
12663,2024-03-12,154.0
12677,2024-03-13,230.0
12682,2024-03-13,100.0
12681,2024-03-13,322.0
12680,2024-03-13,8.0
12679,2024-03-13,126.5
12678,2024-03-13,182.0
12676,2024-03-13,230.0
12669,2024-03-13,323.0
12674,2024-03-13,187.0
12673,2024-03-13,280.0
12672,2024-03-13,185.0
12671,2024-03-13,450.0
12670,2024-03-13,330.0
12675,2024-03-13,19.0
12693,2024-03-14,105.0
12692,2024-03-14,115.0
12691,2024-03-14,389.0
12690,2024-03-14,42.0
12689,2024-03-14,180.0
12687,2024-03-14,190.0
12686,2024-03-14,283.0
12685,2024-03-14,59.0
12684,2024-03-14,1100.0
12683,2024-03-14,353.0
12688,2024-03-14,270.0
12700,2024-03-15,355.0
12703,2024-03-15,127.0
12702,2024-03-15,80.0
12701,2024-03-15,95.0
12699,2024-03-15,250.0
12694,2024-03-15,250.0
12697,2024-03-15,181.0
12696,2024-03-15,200.0
12695,2024-03-15,195.0
12698,2024-03-15,155.0
12704,2024-03-16,241.0
12705,2024-03-16,17.0
12706,2024-03-16,164.0
12713,2024-03-18,391.0
12716,2024-03-18,178.0
12715,2024-03-18,333.0
12714,2024-03-18,125.0
12712,2024-03-18,382.0
12708,2024-03-18,6.0
12710,2024-03-18,450.0
12709,2024-03-18,288.5
12707,2024-03-18,127.0
12711,2024-03-18,174.0
12717,2024-03-19,154.0
12718,2024-03-19,432.5
12719,2024-03-19,209.0
12720,2024-03-19,320.0
12721,2024-03-19,103.0
12727,2024-03-20,37.0
12725,2024-03-20,220.0
12726,2024-03-20,264.0
12723,2024-03-20,520.5
12722,2024-03-20,43.0
12724,2024-03-20,490.0
12728,2024-03-21,488.0
12729,2024-03-21,136.0
12730,2024-03-21,196.0
12731,2024-03-21,50.0
12732,2024-03-21,40.0
12733,2024-03-21,18.0
12734,2024-03-21,385.0
12735,2024-03-21,420.0
12736,2024-03-21,412.0
12737,2024-03-21,60.0
12743,2024-03-22,128.0
12741,2024-03-22,120.0
12742,2024-03-22,408.0
12739,2024-03-22,223.0
12738,2024-03-22,195.0
12740,2024-03-22,190.0
12760,2024-03-25,480.0
12759,2024-03-25,172.0
12758,2024-03-25,270.0
12757,2024-03-25,13.0
12755,2024-03-25,180.0
12754,2024-03-25,230.0
12753,2024-03-25,186.0
12752,2024-03-25,277.0
12756,2024-03-25,267.0
12750,2024-03-25,410.0
12749,2024-03-25,165.0
12748,2024-03-25,3.0
12747,2024-03-25,11.5
12746,2024-03-25,20.0
12745,2024-03-25,470.0
12744,2024-03-25,109.0
12751,2024-03-25,9.0
12767,2024-03-26,192.0
12766,2024-03-26,204.0
12765,2024-03-26,264.0
12762,2024-03-26,550.0
12763,2024-03-26,317.5
12761,2024-03-26,319.0
12764,2024-03-26,240.0
12777,2024-03-27,75.0
12776,2024-03-27,232.0
12775,2024-03-27,304.0
12773,2024-03-27,183.0
12774,2024-03-27,112.0
12771,2024-03-27,160.0
12770,2024-03-27,255.0
12769,2024-03-27,149.5
12768,2024-03-27,380.0
12772,2024-03-27,375.0
12778,2024-03-28,111.0
12779,2024-03-28,240.0
12780,2024-03-28,900.0
12781,2024-03-28,340.0
12782,2024-03-28,160.0
12783,2024-03-28,41.0
12784,2024-03-28,20.0
12789,2024-03-30,42.0
12788,2024-03-30,152.0
12790,2024-03-30,4.0
12786,2024-03-30,124.0
12785,2024-03-30,185.0
12787,2024-03-30,614.0
12800,2024-04-01,160.0
12799,2024-04-01,120.0
12798,2024-04-01,80.0
12796,2024-04-01,284.0
12797,2024-04-01,165.0
12794,2024-04-01,430.0
12793,2024-04-01,137.0
12792,2024-04-01,84.0
12791,2024-04-01,373.0
12795,2024-04-01,155.0
12809,2024-04-02,230.0
12814,2024-04-02,7.0
12813,2024-04-02,306.0
12812,2024-04-02,60.0
12811,2024-04-02,458.0
12810,2024-04-02,116.0
12808,2024-04-02,96.0
12803,2024-04-02,23.0
12806,2024-04-02,32.0
12805,2024-04-02,279.0
12804,2024-04-02,190.0
12807,2024-04-02,175.0
12802,2024-04-02,160.0
12801,2024-04-02,460.0
12827,2024-04-03,255.0
12826,2024-04-03,92.0
12825,2024-04-03,127.0
12824,2024-04-03,230.0
12822,2024-04-03,340.0
12821,2024-04-03,197.0
12823,2024-04-03,54.0
12819,2024-04-03,1.0
12818,2024-04-03,18.0
12817,2024-04-03,694.5
12816,2024-04-03,15.0
12815,2024-04-03,158.0
12820,2024-04-03,301.0
12828,2024-04-04,355.0
12829,2024-04-04,78.0
12830,2024-04-04,135.0
12831,2024-04-04,175.0
12832,2024-04-04,155.0
12833,2024-04-04,47.0
12840,2024-04-05,285.0
12842,2024-04-05,145.0
12841,2024-04-05,680.0
12839,2024-04-05,191.0
12837,2024-04-05,76.0
12836,2024-04-05,91.0
12835,2024-04-05,213.0
12834,2024-04-05,230.0
12838,2024-04-05,140.0
12843,2024-04-06,220.0
12844,2024-04-06,67.0
12845,2024-04-06,260.0
12852,2024-04-08,153.0
12850,2024-04-08,400.0
12849,2024-04-08,85.0
12851,2024-04-08,204.0
12847,2024-04-08,140.0
12846,2024-04-08,185.0
12848,2024-04-08,15.0
12853,2024-04-09,365.0
12854,2024-04-09,151.0
12855,2024-04-09,268.0
12856,2024-04-09,68.0
12857,2024-04-09,165.0
12862,2024-04-10,332.0
12858,2024-04-10,73.0
12859,2024-04-10,141.0
12860,2024-04-10,238.0
12861,2024-04-10,167.0
12863,2024-04-10,80.0
12868,2024-04-11,66.0
12867,2024-04-11,90.0
12869,2024-04-11,441.0
12865,2024-04-11,360.0
12864,2024-04-11,470.0
12866,2024-04-11,115.0
12870,2024-04-12,750.0
12871,2024-04-12,288.4
12872,2024-04-12,234.5
12873,2024-04-12,118.0
12874,2024-04-12,174.0
12875,2024-04-12,150.0
12876,2024-04-12,80.0
12877,2024-04-12,116.0
12883,2024-04-13,4.0
12882,2024-04-13,323.0
12881,2024-04-13,99.51
12878,2024-04-13,380.0
12879,2024-04-13,35.0
12880,2024-04-13,268.7
12892,2024-04-15,85.0
12896,2024-04-15,280.0
12895,2024-04-15,190.0
12894,2024-04-15,260.0
12893,2024-04-15,158.0
12891,2024-04-15,220.0
12884,2024-04-15,620.0
12889,2024-04-15,150.0
12888,2024-04-15,175.0
12887,2024-04-15,267.0
12886,2024-04-15,700.0
12885,2024-04-15,191.0
12890,2024-04-15,81.0
12904,2024-04-16,205.0
12906,2024-04-16,66.0
12907,2024-04-16,3.0
12905,2024-04-16,65.0
12903,2024-04-16,11.0
12898,2024-04-16,460.0
12901,2024-04-16,155.0
12900,2024-04-16,79.0
12899,2024-04-16,57.0
12897,2024-04-16,660.0
12902,2024-04-16,111.0
12915,2024-04-17,52.0
12914,2024-04-17,56.0
12913,2024-04-17,240.0
12912,2024-04-17,245.0
12916,2024-04-17,180.0
12910,2024-04-17,428.0
12909,2024-04-17,28.0
12908,2024-04-17,260.0
12911,2024-04-17,405.0
12925,2024-04-18,40.0
12924,2024-04-18,490.0
12923,2024-04-18,30.0
12922,2024-04-18,168.0
12921,2024-04-18,92.0
12919,2024-04-18,136.0
12918,2024-04-18,280.0
12917,2024-04-18,240.0
12920,2024-04-18,70.0
12932,2024-04-19,263.0
12934,2024-04-19,380.0
12933,2024-04-19,40.0
12931,2024-04-19,244.0
12926,2024-04-19,550.0
12929,2024-04-19,87.5
12928,2024-04-19,109.0
12927,2024-04-19,138.5
12930,2024-04-19,168.0
12935,2024-04-20,158.5
12936,2024-04-20,363.0
12937,2024-04-20,70.0
12938,2024-04-20,260.0
12939,2024-04-20,100.0
12940,2024-04-20,143.0
12946,2024-04-22,180.0
12945,2024-04-22,300.0
12944,2024-04-22,236.7
12942,2024-04-22,131.0
12941,2024-04-22,474.0
12943,2024-04-22,120.0
12947,2024-04-23,174.0
12948,2024-04-23,320.0
12949,2024-04-23,308.0
12950,2024-04-23,140.0
12951,2024-04-23,140.0
12952,2024-04-23,270.0
12953,2024-04-23,31.0
12954,2024-04-23,31.0
12962,2024-04-24,170.0
12964,2024-04-24,70.0
12963,2024-04-24,614.0
12961,2024-04-24,63.0
12960,2024-04-24,50.0
12958,2024-04-24,98.0
12957,2024-04-24,280.0
12956,2024-04-24,32.0
12955,2024-04-24,480.0
12959,2024-04-24,51.0
12974,2024-04-25,308.0
12976,2024-04-25,5.0
12975,2024-04-25,73.0
12972,2024-04-25,470.0
12971,2024-04-25,76.0
12973,2024-04-25,340.0
12969,2024-04-25,10.0
12968,2024-04-25,293.0
12967,2024-04-25,310.0
12966,2024-04-25,185.0
12965,2024-04-25,230.0
12970,2024-04-25,145.0
12985,2024-04-26,60.0
12977,2024-04-26,117.0
12978,2024-04-26,660.0
12979,2024-04-26,121.0
12980,2024-04-26,382.0
12981,2024-04-26,140.0
12982,2024-04-26,140.0
12983,2024-04-26,480.0
12984,2024-04-26,98.0
12986,2024-04-26,74.0
12992,2024-04-27,320.0
12993,2024-04-27,30.0
12991,2024-04-27,184.0
12990,2024-04-27,412.0
12989,2024-04-27,140.0
12988,2024-04-27,380.0
12987,2024-04-27,45.0
12994,2024-04-29,190.0
12995,2024-04-29,159.0
12996,2024-04-29,320.0
12997,2024-04-29,67.0
12998,2024-04-29,22.0
12999,2024-04-29,80.0
13000,2024-04-29,200.0
13001,2024-04-29,60.0
13002,2024-04-29,23.0
13011,2024-04-30,10.0
13010,2024-04-30,120.0
13009,2024-04-30,190.0
13008,2024-04-30,99.0
13003,2024-04-30,160.0
13006,2024-04-30,290.0
13005,2024-04-30,160.0
13004,2024-04-30,449.0
13007,2024-04-30,180.0
13018,2024-05-02,240.0
13021,2024-05-02,4.0
13019,2024-05-02,190.0
13017,2024-05-02,302.5
13020,2024-05-02,135.0
13015,2024-05-02,410.0
13014,2024-05-02,217.5
13013,2024-05-02,25.0
13012,2024-05-02,80.0
13016,2024-05-02,181.0
13022,2024-05-03,320.0
13023,2024-05-03,240.0
13024,2024-05-03,277.0
13025,2024-05-03,420.0
13026,2024-05-03,154.0
13027,2024-05-03,88.0
13035,2024-05-04,365.0
13034,2024-05-04,213.0
13032,2024-05-04,754.0
13033,2024-05-04,45.0
13030,2024-05-04,175.0
13029,2024-05-04,139.0
13028,2024-05-04,103.0
13031,2024-05-04,7.0
13046,2024-05-06,105.0
13045,2024-05-06,70.0
13044,2024-05-06,160.0
13043,2024-05-06,70.0
13042,2024-05-06,70.0
13041,2024-05-06,320.0
13039,2024-05-06,196.0
13038,2024-05-06,25.0
13037,2024-05-06,132.5
13036,2024-05-06,240.0
13040,2024-05-06,265.0
13052,2024-05-07,240.0
13054,2024-05-07,18.0
13055,2024-05-07,358.0
13051,2024-05-07,360.0
13053,2024-05-07,102.0
13049,2024-05-07,183.0
13048,2024-05-07,220.0
13047,2024-05-07,422.0
13050,2024-05-07,41.0
13056,2024-05-08,393.0
13057,2024-05-08,232.0
13058,2024-05-08,91.0
13059,2024-05-08,633.0
13060,2024-05-08,315.0
13061,2024-05-08,196.0
13062,2024-05-08,65.0
13068,2024-05-09,120.0
13067,2024-05-09,270.0
13066,2024-05-09,39.0
13065,2024-05-09,240.0
13064,2024-05-09,85.0
13063,2024-05-09,353.0
13069,2024-05-10,304.0
13070,2024-05-10,54.0
13071,2024-05-10,510.0
13072,2024-05-10,583.0
13073,2024-05-10,104.0
13074,2024-05-10,180.0
13075,2024-05-10,63.0
13076,2024-05-10,66.0
13083,2024-05-11,66.0
13082,2024-05-11,260.0
13081,2024-05-11,250.0
13084,2024-05-11,250.5
13079,2024-05-11,251.0
13078,2024-05-11,190.0
13077,2024-05-11,255.1
13080,2024-05-11,313.0
13096,2024-05-13,390.0
13095,2024-05-13,4.0
13094,2024-05-13,160.0
13093,2024-05-13,115.0
13092,2024-05-13,226.0
13091,2024-05-13,107.0
13090,2024-05-13,180.0
13089,2024-05-13,100.0
13088,2024-05-13,86.0
13087,2024-05-13,75.0
13086,2024-05-13,280.0
13085,2024-05-13,300.0
13104,2024-05-14,233.0
13105,2024-05-14,160.0
13103,2024-05-14,244.0
13102,2024-05-14,140.0
13098,2024-05-14,506.0
13100,2024-05-14,42.0
13099,2024-05-14,192.0
13097,2024-05-14,250.0
13101,2024-05-14,29.0
13106,2024-05-15,270.0
13107,2024-05-15,363.0
13108,2024-05-15,5.0
13109,2024-05-15,520.0
13110,2024-05-15,207.0
13111,2024-05-15,60.0
13119,2024-05-16,97.33333333333334
13121,2024-05-16,134.66666666666669
13122,2024-05-16,172.0
13120,2024-05-16,9.0
13118,2024-05-16,145.0
13113,2024-05-16,122.6
13116,2024-05-16,66.0
13115,2024-05-16,15.0
13114,2024-05-16,696.0
13112,2024-05-16,269.0
13117,2024-05-16,68.0
13123,2024-05-17,495.0
13124,2024-05-17,410.0
13125,2024-05-17,313.5
13126,2024-05-17,390.0
13127,2024-05-17,150.0
13128,2024-05-17,72.0
13135,2024-05-18,76.0
13134,2024-05-18,70.0
13133,2024-05-18,195.0
13130,2024-05-18,240.0
13131,2024-05-18,320.5
13129,2024-05-18,275.0
13132,2024-05-18,77.0
13136,2024-05-20,450.0
13137,2024-05-20,361.0
13138,2024-05-20,290.0
13139,2024-05-20,551.0
13140,2024-05-20,275.0
13141,2024-05-20,63.0
13145,2024-05-21,86.0
13144,2024-05-21,155.0
13146,2024-05-21,170.0
13142,2024-05-21,391.0
13143,2024-05-21,86.0
13147,2024-05-22,159.0
13148,2024-05-22,15.0
13149,2024-05-22,112.0
13150,2024-05-22,22.8
13151,2024-05-22,95.0
13152,2024-05-22,16.0
13153,2024-05-22,340.0
13154,2024-05-22,220.0
13162,2024-05-23,19.0
13161,2024-05-23,175.0
13159,2024-05-23,72.0
13160,2024-05-23,10.0
13157,2024-05-23,340.0
13156,2024-05-23,563.0
13155,2024-05-23,416.0
13158,2024-05-23,60.0
13166,2024-05-24,60.0
13165,2024-05-24,121.0
13167,2024-05-24,210.0
13163,2024-05-24,400.0
13164,2024-05-24,245.0
13168,2024-05-25,229.5
13169,2024-05-25,92.0
13170,2024-05-25,91.0
13171,2024-05-25,140.0
13172,2024-05-25,186.0
13177,2024-05-27,550.0
13179,2024-05-27,220.0
13176,2024-05-27,83.0
13178,2024-05-27,290.0
13174,2024-05-27,186.9
13175,2024-05-27,335.0
13173,2024-05-27,640.0
13180,2024-05-28,75.0
13181,2024-05-28,187.4
13182,2024-05-28,106.0
13183,2024-05-28,97.0
13184,2024-05-28,5.0
13185,2024-05-28,98.0
13190,2024-05-29,300.0
13189,2024-05-29,15.0
13191,2024-05-29,137.0
13187,2024-05-29,90.0
13186,2024-05-29,430.0
13188,2024-05-29,420.0
13203,2024-05-31,20.0
13202,2024-05-31,77.0
13201,2024-05-31,93.0
13200,2024-05-31,18.0
13199,2024-05-31,150.0
13198,2024-05-31,65.0
13197,2024-05-31,160.0
13195,2024-05-31,25.0
13194,2024-05-31,582.5
13193,2024-05-31,110.0
13192,2024-05-31,447.0
13196,2024-05-31,111.5
13208,2024-06-01,113.0
13207,2024-06-01,91.0
13204,2024-06-01,310.0
13205,2024-06-01,242.0
13206,2024-06-01,280.0
13209,2024-06-03,600.0
13210,2024-06-03,365.0
13211,2024-06-03,285.0
13212,2024-06-03,295.0
13213,2024-06-03,114.0
13214,2024-06-03,138.0
13215,2024-06-03,86.0
13216,2024-06-03,108.0
13222,2024-06-04,200.0
13221,2024-06-04,87.0
13220,2024-06-04,340.0
13219,2024-06-04,90.0
13217,2024-06-04,92.5
13218,2024-06-04,95.0
13223,2024-06-05,810.0
13224,2024-06-05,230.0
13225,2024-06-05,250.0
13226,2024-06-05,210.0
13227,2024-06-05,143.0
13228,2024-06-05,318.0
13229,2024-06-05,5.0
13234,2024-06-06,165.0
13235,2024-06-06,351.0
13233,2024-06-06,260.0
13236,2024-06-06,191.0
13231,2024-06-06,157.5
13232,2024-06-06,140.0
13230,2024-06-06,83.0
13237,2024-06-07,80.0
13238,2024-06-07,80.0
13239,2024-06-07,61.0
13240,2024-06-07,49.5
13241,2024-06-07,180.0
13242,2024-06-07,243.0
13243,2024-06-07,136.0
13244,2024-06-08,394.5
13245,2024-06-08,192.5
13250,2024-06-10,240.0
13252,2024-06-10,33.0
13251,2024-06-10,206.0
13249,2024-06-10,301.0
13248,2024-06-10,666.5
13247,2024-06-10,18.0
13246,2024-06-10,46.0
13253,2024-06-11,660.0
13254,2024-06-11,80.0
13255,2024-06-11,198.0
13256,2024-06-11,252.0
13257,2024-06-11,24.0
13258,2024-06-11,115.5
13259,2024-06-11,362.5
13260,2024-06-11,270.5
13261,2024-06-11,95.0
13262,2024-06-11,58.0
13267,2024-06-12,180.0
13266,2024-06-12,441.0
13268,2024-06-12,520.0
13265,2024-06-12,4.0
13263,2024-06-12,620.0
13264,2024-06-12,370.0
13269,2024-06-13,530.0
13270,2024-06-13,47.0
13271,2024-06-13,145.0
13272,2024-06-13,250.0
13273,2024-06-13,103.0
13274,2024-06-13,450.0
13275,2024-06-13,77.0
13276,2024-06-13,82.0
13277,2024-06-13,26.0
13285,2024-06-14,108.0
13284,2024-06-14,55.0
13283,2024-06-14,224.0
13282,2024-06-14,182.0
13281,2024-06-14,434.0
13279,2024-06-14,14.0
13278,2024-06-14,60.0
13280,2024-06-14,507.0
13286,2024-06-15,345.5
13287,2024-06-15,375.2
13288,2024-06-15,218.0
13289,2024-06-15,40.0
13290,2024-06-15,28.0
13299,2024-06-17,390.0
13304,2024-06-17,11.0
13303,2024-06-17,18.5
13302,2024-06-17,26.0
13301,2024-06-17,239.0
13298,2024-06-17,350.0
13300,2024-06-17,194.0
13296,2024-06-17,40.0
13291,2024-06-17,51.0
13292,2024-06-17,66.0
13293,2024-06-17,7.0
13297,2024-06-17,40.0
13294,2024-06-17,860.0
13295,2024-06-17,296.0
13305,2024-06-18,151.0
13306,2024-06-18,50.0
13307,2024-06-18,240.0
13308,2024-06-18,280.0
13309,2024-06-18,160.5
13310,2024-06-18,41.0
13311,2024-06-18,180.0
13312,2024-06-18,70.0
13323,2024-06-19,274.0
13322,2024-06-19,135.0
13321,2024-06-19,125.5
13320,2024-06-19,116.0
13319,2024-06-19,106.5
13317,2024-06-19,97.0
13316,2024-06-19,520.0
13315,2024-06-19,147.0
13314,2024-06-19,581.0
13313,2024-06-19,280.0
13318,2024-06-19,320.0
13331,2024-06-20,57.0
13324,2024-06-20,440.0
13325,2024-06-20,208.0
13326,2024-06-20,370.0
13327,2024-06-20,40.0
13328,2024-06-20,217.0
13330,2024-06-20,20.0
13329,2024-06-20,46.0
13333,2024-06-21,55.0
13332,2024-06-21,170.0
13334,2024-06-22,217.0
13335,2024-06-22,565.0
13336,2024-06-22,3.0
13337,2024-06-22,374.0
13338,2024-06-22,90.0
13339,2024-06-22,155.0
13340,2024-06-22,149.0
13341,2024-06-22,100.0
13351,2024-06-24,63.0
13350,2024-06-24,150.0
13349,2024-06-24,292.0
13348,2024-06-24,120.0
13347,2024-06-24,145.0
13345,2024-06-24,158.5
13344,2024-06-24,172.0
13343,2024-06-24,143.0
13342,2024-06-24,204.0
13346,2024-06-24,303.0
13352,2024-06-25,463.0
13353,2024-06-25,309.0
13354,2024-06-25,630.0
13355,2024-06-25,499.5
13356,2024-06-25,350.0
13357,2024-06-25,17.0
13362,2024-06-26,77.0
13364,2024-06-26,105.0
13363,2024-06-26,695.0
13365,2024-06-26,420.0
13361,2024-06-26,261.0
13359,2024-06-26,20.0
13360,2024-06-26,53.0
13358,2024-06-26,70.0
13366,2024-06-27,440.0
13367,2024-06-27,95.0
13368,2024-06-27,350.0
13369,2024-06-27,491.0
13370,2024-06-27,133.0
13371,2024-06-27,95.0
13372,2024-06-27,179.0
13373,2024-06-27,225.0
13374,2024-06-27,40.0
13379,2024-06-28,136.0
13381,2024-06-28,60.0
13380,2024-06-28,98.0
13378,2024-06-28,270.0
13377,2024-06-28,7.5
13376,2024-06-28,3.5
13375,2024-06-28,910.0
13382,2024-06-29,351.0
13383,2024-06-29,440.0
13384,2024-06-29,160.0
13385,2024-06-29,16.5
13386,2024-06-29,130.0
13387,2024-06-29,100.0
13398,2024-07-01,502.0
13397,2024-07-01,121.0
13396,2024-07-01,340.0
13395,2024-07-01,301.0
13394,2024-07-01,742.0
13399,2024-07-01,8.0
13393,2024-07-01,151.0
13391,2024-07-01,370.0
13390,2024-07-01,51.0
13389,2024-07-01,95.5
13388,2024-07-01,140.0
13392,2024-07-01,406.0
13410,2024-07-02,85.0
13408,2024-07-02,170.0
13407,2024-07-02,156.0
13406,2024-07-02,148.0
13405,2024-07-02,770.0
13409,2024-07-02,430.0
13403,2024-07-02,383.0
13402,2024-07-02,420.0
13401,2024-07-02,196.0
13400,2024-07-02,128.0
13404,2024-07-02,113.0
13419,2024-07-03,6.0
13418,2024-07-03,44.0
13417,2024-07-03,26.0
13416,2024-07-03,8.0
13415,2024-07-03,116.0
13413,2024-07-03,366.0
13412,2024-07-03,330.0
13411,2024-07-03,740.0
13414,2024-07-03,205.0
13427,2024-07-04,35.0
13430,2024-07-04,167.0
13431,2024-07-04,30.0
13428,2024-07-04,102.0
13426,2024-07-04,275.0
13429,2024-07-04,90.0
13424,2024-07-04,62.0
13420,2024-07-04,690.0
13421,2024-07-04,206.0
13425,2024-07-04,420.0
13423,2024-07-04,246.0
13422,2024-07-04,290.0
13432,2024-07-05,160.0
13433,2024-07-05,381.0
13434,2024-07-05,137.5
13435,2024-07-05,14.0
13436,2024-07-05,130.0
13437,2024-07-05,48.0
13444,2024-07-06,60.0
13443,2024-07-06,24.0
13441,2024-07-06,34.0
13442,2024-07-06,140.0
13439,2024-07-06,640.0
13438,2024-07-06,190.0
13440,2024-07-06,120.0
13445,2024-07-08,223.0
13446,2024-07-08,250.0
13447,2024-07-08,300.0
13448,2024-07-08,240.0
13449,2024-07-08,400.0
13450,2024-07-08,93.0
13451,2024-07-08,141.0
13456,2024-07-09,300.0
13457,2024-07-09,104.0
13455,2024-07-09,181.0
13458,2024-07-09,230.0
13453,2024-07-09,331.0
13452,2024-07-09,36.0
13454,2024-07-09,140.0
13468,2024-07-10,700.0
13467,2024-07-10,200.0
13466,2024-07-10,146.0
13465,2024-07-10,121.0
13464,2024-07-10,55.0
13460,2024-07-10,226.0
13462,2024-07-10,121.0
13461,2024-07-10,60.0
13463,2024-07-10,215.0
13459,2024-07-10,210.0
13475,2024-07-11,88.0
13474,2024-07-11,52.0
13472,2024-07-11,240.0
13473,2024-07-11,72.0
13470,2024-07-11,485.0
13469,2024-07-11,940.0
13471,2024-07-11,331.0
13481,2024-07-12,80.0
13482,2024-07-12,46.0
13480,2024-07-12,150.0
13477,2024-07-12,180.0
13478,2024-07-12,290.0
13476,2024-07-12,300.0
13479,2024-07-12,180.0
13483,2024-07-13,115.0
13484,2024-07-13,749.0
13485,2024-07-13,370.14
13486,2024-07-13,9.0
13487,2024-07-13,81.0
13494,2024-07-15,15.0
13493,2024-07-15,42.0
13492,2024-07-15,275.0
13490,2024-07-15,500.0
13489,2024-07-15,303.0
13488,2024-07-15,60.0
13491,2024-07-15,170.0
13495,2024-07-16,171.0
13496,2024-07-16,430.0
13497,2024-07-16,400.0
13498,2024-07-16,200.0
13499,2024-07-16,470.0
13500,2024-07-16,196.0
13501,2024-07-16,308.0
13502,2024-07-16,277.0
13503,2024-07-16,60.0
13508,2024-07-17,155.0
13507,2024-07-17,290.0
13509,2024-07-17,230.0
13505,2024-07-17,900.0
13506,2024-07-17,360.0
13517,2024-07-18,57.0
13515,2024-07-18,256.0
13514,2024-07-18,111.0
13516,2024-07-18,30.0
13512,2024-07-18,130.0
13511,2024-07-18,162.0
13510,2024-07-18,210.0
13513,2024-07-18,459.1
13518,2024-07-19,450.0
13519,2024-07-19,78.0
13520,2024-07-19,176.3
13521,2024-07-19,307.13
13522,2024-07-19,93.0
13528,2024-07-20,280.0
13527,2024-07-20,28.0
13526,2024-07-20,430.0
13524,2024-07-20,300.0
13523,2024-07-20,204.0
13525,2024-07-20,136.5
13529,2024-07-22,879.0
13530,2024-07-22,155.0
13531,2024-07-22,305.5
13532,2024-07-22,250.0
13533,2024-07-22,214.0
13540,2024-07-23,160.0
13539,2024-07-23,106.0
13538,2024-07-23,152.0
13535,2024-07-23,289.0
13536,2024-07-23,22.0
13534,2024-07-23,191.0
13537,2024-07-23,162.0
13545,2024-07-24,160.0
13546,2024-07-24,147.0
13544,2024-07-24,300.0
13541,2024-07-24,80.0
13542,2024-07-24,936.0
13543,2024-07-24,369.0
13547,2024-07-25,61.0
13548,2024-07-25,26.0
13549,2024-07-25,207.5
13550,2024-07-25,87.0
13551,2024-07-25,198.0
13552,2024-07-25,50.0
13553,2024-07-25,270.0
13559,2024-07-26,70.0
13558,2024-07-26,162.0
13557,2024-07-26,138.0
13555,2024-07-26,88.0
13554,2024-07-26,258.5
13556,2024-07-26,5.0
13560,2024-07-27,119.0
13561,2024-07-27,25.0
13562,2024-07-27,335.0
13563,2024-07-27,332.0
13564,2024-07-27,175.0
13565,2024-07-27,45.0
13573,2024-07-29,15.0
13572,2024-07-29,270.0
13571,2024-07-29,476.0
13570,2024-07-29,450.0
13568,2024-07-29,171.5
13567,2024-07-29,220.0
13566,2024-07-29,271.0
13569,2024-07-29,245.0
13582,2024-07-30,165.0
13586,2024-07-30,291.0
13585,2024-07-30,80.0
13584,2024-07-30,105.0
13583,2024-07-30,221.0
13581,2024-07-30,20.0
13574,2024-07-30,180.0
13579,2024-07-30,45.0
13578,2024-07-30,297.0
13577,2024-07-30,90.0
13576,2024-07-30,211.0
13575,2024-07-30,561.0
13580,2024-07-30,554.0
13592,2024-07-31,45.0
13594,2024-07-31,40.0
13593,2024-07-31,144.0
13591,2024-07-31,160.0
13590,2024-07-31,367.0
13589,2024-07-31,220.0
13588,2024-07-31,151.0
13587,2024-07-31,730.0
13595,2024-08-01,160.0
13596,2024-08-01,75.0
13597,2024-08-01,111.0
13598,2024-08-02,413.0
13599,2024-08-02,713.0
13600,2024-08-02,151.0
13601,2024-08-02,91.0
13602,2024-08-02,128.0
13603,2024-08-02,153.0
13604,2024-08-02,225.0
13608,2024-08-03,142.0
13607,2024-08-03,314.0
13605,2024-08-03,121.0
13606,2024-08-03,653.0
13609,2024-08-05,217.0
13610,2024-08-05,171.0
13611,2024-08-05,55.0
