ds,real,yhat,yhat_lower,yhat_upper,residuo
2024-07-18,1415.1,1810.433561289991,410.2726859435856,3317.946184260026,-395.33356128999117
2024-07-19,1104.43,1814.2236893271247,408.54977301544193,3275.629610226266,-709.7936893271246
2024-07-20,1378.5,1333.1391688396375,12.545398156282037,2702.906333971085,45.36083116036252
2024-07-22,1803.5,2292.227039737486,954.3820876904379,3563.7896048286048,-488.72703973748594
2024-07-23,1082.0,2128.4765325247763,770.5035027682409,3495.3744242895514,-1046.4765325247763
2024-07-24,1992.0,1986.8719559293536,574.5686416705064,3320.7636064051303,5.1280440706464105
2024-07-25,899.5,1822.629175112225,432.58086725752594,3123.1515681312558,-923.1291751122251
2024-07-26,721.5,1815.4166278897628,390.6749236142911,3193.0283637184366,-1093.9166278897628
2024-07-27,1031.0,1330.5997620342969,-41.93957398957465,2610.2039367131733,-299.5997620342969
2024-07-29,2118.5,2302.069353873792,852.668639441979,3659.0672691946766,-183.5693538737919
2024-07-30,2820.0,2143.1811764926274,671.958121860767,3556.6451484287295,676.8188235073726
2024-07-31,1857.0,1998.9005385905732,659.5187317674119,3362.8089848307372,-141.9005385905732
2024-08-01,346.0,1825.6279381005347,408.73706896326064,3137.01001523988,-1479.6279381005347
2024-08-02,1874.0,1806.2717433446417,429.02440825803666,3237.688995893889,67.72825665535834
2024-08-03,1230.0,1312.4712268434275,-148.53191904419526,2688.3994743417884,-82.47122684342753
2024-08-05,1361.5,2299.089735998455,879.3558684686154,3643.6889283061414,-937.5897359984551
2024-08-07,1336.0,2075.739405529895,768.2854465947254,3541.359484331285,-739.7394055298951
2024-08-08,1708.0,1937.7884028953897,530.1718564720974,3313.7553388127035,-229.7884028953897
2024-08-09,3053.5,1927.769714555655,608.3800160260022,3340.2614897069125,1125.730285444345
2024-08-10,1202.5,1414.8329298724677,-57.40416104350949,2774.829408266911,-212.33292987246773
2024-08-12,2797.0,2326.391966389876,912.0009446420231,3790.537764421384,470.60803361012404
2024-08-13,2082.0,2174.779266401339,734.4760725298524,3543.015725022785,-92.7792664013391
2024-08-14,1418.0,2045.2190659292662,634.9579449910893,3343.57830568392,-627.2190659292662
2024-08-15,2196.0,1858.1101020299543,551.3140240191633,3193.724454299168,337.8898979700457
2024-08-16,636.5,1771.331446276173,381.5234778608535,3092.683775662506,-1134.831446276173
2024-08-17,1015.5,1170.154909445417,-176.4676184253958,2571.713503629488,-154.65490944541693
2024-08-19,1008.0,1994.1123741538322,583.3017783958877,3321.7642237257865,-986.1123741538322
2024-08-20,1121.5,1882.364003384553,597.113298001923,3247.568821237916,-760.8640033845529
2024-08-21,1091.5,1828.2160346934386,417.4578420961633,3207.715532582135,-736.7160346934386
2024-08-22,2508.0,1716.7776557648074,312.91880484756587,2962.0385599598717,791.2223442351926
2024-08-23,2801.0,1678.907759067106,304.1025754592288,3074.7147544949835,1122.092240932894
2024-08-24,1292.5,1096.3100804365995,-265.71437709136427,2457.684145527072,196.1899195634005
2024-08-26,6788.0,1921.7009934984458,571.0723273264398,3353.2360072351535,4866.299006501555
2024-08-27,1446.0,1822.8863357247917,631.3859323228448,3248.758375872426,-376.8863357247917
2024-08-28,1355.0,1789.6392206295823,340.1662046386124,3158.7302417200913,-434.63922062958227
2024-08-29,956.0,1699.1179743833802,333.9798402887585,3097.275073789209,-743.1179743833802
2024-08-30,2195.0,1675.8898999913022,358.34918083980034,3084.8637729431634,519.1101000086978
2024-08-31,1910.0,1101.4977723388947,-308.91764527119534,2376.357925331914,808.5022276611053
2024-09-02,1326.0,1929.0142939695854,609.42469702453,3405.180766765392,-603.0142939695854
2024-09-03,1520.0,1836.694478672863,533.6152895558608,3262.4332214263895,-316.69447867286294
2024-09-04,1895.0,1822.4542805948101,432.52176631806464,3192.7780902885715,72.54571940518986
2024-09-05,1364.0,1768.6233401003024,409.42982576713354,3178.4474974584477,-404.62334010030236
2024-09-06,2016.0,1795.8311489690086,458.51582610792036,3279.416365761077,220.1688510309914
2024-09-07,1207.0,1272.0565773132544,-161.8868366555916,2670.596906009057,-65.05657731325437
2024-09-09,2043.0,2127.5959793539596,596.7370314954916,3526.6245656182086,-84.59597935395959
2024-09-10,1956.1,2008.8385916612228,615.8200095680338,3417.679695827589,-52.73859166122293
2024-09-11,1693.0,1958.840176311751,706.0800858886804,3400.047506730043,-265.84017631175107
2024-09-12,1873.0,1874.3949180498582,486.67244515360244,3240.2545253917638,-1.3949180498582336
2024-09-13,1560.0,1874.9307321836122,563.2397491298821,3228.527404431786,-314.93073218361224
2024-09-16,2042.5,2014.766609610641,616.4355210630412,3377.4781784367046,27.7333903893591
2024-09-17,2587.0,1810.1166172717053,382.69774131927966,3331.2592044913267,776.8833827282947
2024-09-18,1082.0,1710.832140563011,314.60383799342833,3130.717046458826,-628.8321405630111
2024-09-19,2982.0,1634.0569873164545,254.38484507257087,3116.7336702262915,1347.9430126835455
2024-09-20,1675.0,1690.8825710483973,356.1215129639107,3021.0409348923354,-15.882571048397267
2024-09-21,664.5,1204.7831511190807,-256.97574539220744,2609.301435721763,-540.2831511190807
2024-09-23,1921.0,1989.959976256896,623.054964438067,3312.225523851809,-68.95997625689597
2024-09-24,2256.5,1787.0409376742584,428.29770867009967,3117.61257457996,469.45906232574157
2024-09-25,2215.0,1682.1034418445224,321.000567362509,3046.359664237687,532.8965581554776
2024-09-26,1629.0,1607.209889430254,259.00514035432,2969.2168754744757,21.790110569746048
2024-09-27,1179.0,1676.1948992067682,286.4689580327037,3158.2390745453513,-497.19489920676824
2024-09-28,1057.0,1207.2121740345092,-222.6493614564038,2626.0020042002548,-150.2121740345092
2024-09-30,1670.0,2008.8135984623364,579.2764380439522,3448.112799707517,-338.81359846233636
2024-10-01,1815.0,1804.7207236820093,535.1876779499656,3177.2344456994438,10.279276317990707
2024-10-02,1109.5,1694.9577564868712,301.2029291663701,3037.403575601749,-585.4577564868712
2024-10-03,1201.0,1616.5692869208015,273.42888024233645,2988.0223188291375,-415.56928692080146
2024-10-04,1676.5,1690.111020319187,426.57862727937516,3071.9683086850637,-13.611020319186991
2024-10-05,2176.0,1241.73172892176,-157.58740963280238,2641.5300039559634,934.2682710782401
2024-10-07,1460.0,2121.499719251291,661.9214258113193,3568.0825463042925,-661.499719251291
2024-10-08,1816.0,1950.0406726681827,703.8202647481224,3341.717722621133,-134.04067266818265
2024-10-09,2012.5,1845.381836136121,518.8063073346896,3224.5231472256405,167.1181638638791
2024-10-10,2313.0,1741.2256766981232,336.490196611035,3271.4468666649364,571.7743233018768
2024-10-11,2340.0,1770.0016956192976,427.6855483670069,3188.338616822198,569.9983043807024
2024-10-12,563.0,1276.4551003534798,-151.95988548692262,2765.960227783177,-713.4551003534798
2024-10-14,3387.0,2072.886411647603,817.9157885197453,3458.334108186747,1314.113588352397
2024-10-15,2157.5,1838.9634639576636,366.6435207934225,3108.485890094809,318.53653604233637
2024-10-16,2620.0,1643.9318657326644,185.95986994522872,3103.3769078059845,976.0681342673356
2024-10-17,1435.0,1436.8335372183656,46.0182956716429,2938.209148451943,-1.8335372183655636
2024-10-18,1305.0,1382.712853017794,104.47506443429516,2809.515100641665,-77.71285301779403
2024-10-19,659.5,857.4487278809484,-519.6711910487174,2203.220271397713,-197.94872788094835
2024-10-21,1082.5,1737.9831013597416,345.8464786207327,3090.068478110277,-655.4831013597416
2024-10-22,1456.5,1566.7804898503302,199.33686535764025,2882.4798299086005,-110.28048985033024
2024-10-23,2031.0,1409.9149589171016,21.413331881375687,2765.341063168133,621.0850410828984
2024-10-24,1882.0,1212.305424612271,-222.50434586603515,2442.546229780337,669.694575387729
2024-10-25,1191.5,1153.0180379611834,-240.05216299136112,2533.1508536501583,38.48196203881662
2024-10-26,1630.5,627.2324146544047,-706.1151670278624,1952.5572487450177,1003.2675853455953
2024-10-28,1713.5,1540.4793199056207,118.8246140313712,2824.1879262263665,173.02068009437926
2024-10-29,1643.5,1394.6374529462148,-68.55861375915117,2806.6089086577513,248.8625470537852
2024-10-30,628.0,1259.7464501381417,-89.37287691891164,2462.8590538733683,-631.7464501381417
2024-10-31,395.0,1079.5681951136228,-285.685504934442,2442.665903238343,-684.5681951136228
2024-11-01,2732.0,1034.9616179478169,-335.2542654001442,2520.2939952947454,1697.0383820521831
2024-11-04,861.0,1497.4540217795973,168.85570287185604,2934.9063033671005,-636.4540217795973
2024-11-05,2037.0,1407.4548524775432,83.24100791788014,2875.110660039197,629.5451475224568
2024-11-06,1296.5,1342.9829523558697,-64.71616046842932,2694.7623864278635,-46.48295235586966
2024-11-07,890.0,1233.1331807035936,-92.26855908565291,2522.907855018471,-343.13318070359355
2024-11-08,758.0,1239.4151166112465,-157.01385328647936,2622.566477477653,-481.4151166112465
2024-11-09,2073.5,751.4593198823864,-544.4108911971769,2044.4509591115434,1322.0406801176136
2024-11-11,1378.0,1699.376397176661,231.39233963102697,3022.297560989406,-321.37639717666093
2024-11-12,1333.5,1597.0852140639117,220.96160603288365,3013.215673836588,-263.58521406391174
2024-11-13,776.5,1522.5977634014894,101.20962020578541,2913.2576585424536,-746.0977634014894
2024-11-14,1720.0,1389.4501636487041,43.1081199706549,2718.665891010715,330.5498363512959
2024-11-15,2103.0,1343.8027049490536,-93.32165222714865,2778.2898794775383,759.1972950509464
2024-11-16,1748.5,779.1983248173808,-750.0869287688743,2219.40876879547,969.3016751826192
2024-11-18,1487.0,1604.0051535089467,144.02231402520556,2995.3367062247457,-117.0051535089467
2024-11-19,2058.5,1511.629575964104,176.25839023995292,2805.51513955397,546.8704240358959
2024-11-20,1922.0,1492.726684557705,14.437426404062531,2806.6362655037815,429.2733154422949
2024-11-21,1545.0,1430.607614824386,72.0859206122597,2860.7086494093655,114.39238517561398
2024-11-22,1475.75,1438.5164305031158,16.200400323931138,2723.0135255875593,37.23356949688423
2024-11-23,1223.0,895.3470270593898,-442.85439431707397,2226.1179468479054,327.6529729406102
2024-11-25,1827.5,1698.5138578879596,375.80330159595223,3216.439356991539,128.9861421120404
2024-11-26,869.0,1598.7630850172675,253.62605456757794,2795.610780770446,-729.7630850172675
2024-11-27,923.5,1582.3416920075413,282.23357713563973,2909.173130874239,-658.8416920075413
2024-11-28,981.5,1526.8063435057857,132.61608419617082,2927.635312184266,-545.3063435057857
2024-11-29,1183.0,1537.887044330296,177.09777128227066,2977.6002894526787,-354.887044330296
2024-11-30,787.0,992.2735823970718,-342.70729731733763,2265.8416538174793,-205.27358239707178
2024-12-02,1572.0,1774.597640425626,353.22994036137305,3146.218428824984,-202.59764042562597
2024-12-03,1242.0,1667.3805259530884,271.48434113891904,3053.6481239339846,-425.3805259530884
2024-12-04,2094.0,1653.5168367853944,307.1469051898893,2935.2181290764656,440.4831632146056
2024-12-05,1526.0,1617.7367413864176,188.82183327495778,2943.22637087919,-91.73674138641763
2024-12-06,3138.0,1666.9397551431077,277.2591138461824,3184.9676359342297,1471.0602448568923
2024-12-07,1942.0,1169.6942511736004,-235.26867566423056,2558.97236042947,772.3057488263996
2024-12-09,2685.0,2004.224202549789,663.854230391192,3425.6255471505824,680.775797450211
2024-12-10,1607.0,1883.48767485407,536.5628756378583,3313.6270373743314,-276.48767485407006
2024-12-11,1093.0,1839.5362042348693,449.4305632583857,3236.259379353764,-746.5362042348693
2024-12-12,1030.0,1774.3001260603428,427.5623336284513,3176.866057528451,-744.3001260603428
2024-12-13,2171.0,1801.75555995348,451.9771398473642,3177.4643765355304,369.2444400465199
2024-12-14,322.0,1282.07581531095,-216.13220682235615,2598.7081281997457,-960.07581531095
2024-12-16,2358.0,2003.3005115308301,607.2920122661874,3308.5442985629293,354.69948846916986
2024-12-17,3132.75,1800.9819992547357,342.6463229427886,3163.3983001741185,1331.7680007452643
2024-12-18,1140.5,1694.8926375086637,360.9298825345058,3025.7407698505604,-554.3926375086637
2024-12-19,1096.0,1616.3112090128784,271.8592919099295,3000.226225831194,-520.3112090128784
2024-12-20,2303.0,1685.3434206972313,310.7696968563239,3167.1466946094465,617.6565793027687
2024-12-21,3407.5,1242.0675256496552,-143.42486361178325,2577.3389361426125,2165.432474350345
2024-12-23,1224.0,2085.47103449438,693.2199556186882,3465.486501190225,-861.4710344943801
2024-12-24,427.5,1900.8216970789085,463.32746339669546,3200.967633075646,-1473.3216970789085
2024-12-26,1221.0,1717.1434941274458,301.76554680649645,3047.057806773898,-496.1434941274458
2024-12-27,1134.5,1796.1620550185419,469.82509735559074,3110.242937191366,-661.6620550185419
2024-12-28,1123.0,1370.673220633699,66.61052304160312,2764.3444089628606,-247.67322063369897
2024-12-30,2675.0,2237.8751760439427,903.3975352115084,3726.796464940699,437.1248239560573
2024-12-31,855.0,2054.6185733357697,612.4106848706341,3411.8624776881848,-1199.6185733357697
2025-01-02,2154.0,1859.7614818117918,448.2862240508201,3216.6950287120767,294.2385181882082
2025-01-03,2389.0,1935.8872260588569,603.2739512345722,3348.549029719736,453.11277394114313
2025-01-04,1654.0,1519.6091501493543,161.28052520537128,2945.893821506466,134.39084985064574
2025-01-06,2708.0,2446.9971672788533,1084.3536292258673,3806.627846619258,261.00283272114666
2025-01-07,1519.0,2299.429476437834,927.8080523404429,3637.354403698636,-780.4294764378342
2025-01-08,2011.0,2204.5374807376647,732.4380949560139,3588.3591040719566,-193.53748073766474
2025-01-09,1799.0,2104.872327616524,697.4312367903041,3434.3553572248857,-305.8723276165242
2025-01-10,2632.5,2139.4706753073215,740.1082188723808,3540.0224792395466,493.02932469267853
2025-01-11,2267.0,1672.8016477140934,225.81838558732647,3068.6804318609943,594.1983522859066
2025-01-13,2299.0,2508.4212658258994,1171.4440418099507,3885.326003711111,-209.42126582589935
2025-01-14,1302.0,2306.071782420087,904.9957738222648,3667.704869412074,-1004.071782420087
2025-01-15,2655.5,2130.184020499583,698.4465915926345,3546.54899961806,525.3159795004171
2025-01-16,1825.5,1926.6009385737445,538.3825720248931,3286.7157441299196,-101.10093857374454
2025-01-17,3583.0,1859.4132839941242,454.598105778879,3238.144231279269,1723.5867160058758
2025-01-18,913.0,1327.8282805043293,-78.97188432049461,2732.782874607848,-414.8282805043293
2025-01-20,1905.0,2190.566950345129,771.6977475354263,3648.0580371702026,-285.56695034512904
2025-01-21,2431.0,2045.2905438450523,656.5816902932127,3342.916394383266,385.7094561549477
2025-01-23,3869.0,1723.174650520843,341.889799145076,3055.095423535773,2145.825349479157
2025-01-24,1679.0,1646.9774367858186,210.00178088706093,2975.197841952065,32.022563214181446
2025-01-25,355.0,1102.2352177101227,-301.66572703670244,2442.5188933218637,-747.2352177101227
2025-01-27,1454.0,1967.4100221598817,552.400050833626,3304.1847830697425,-513.4100221598817
2025-01-28,840.0,1837.284155829363,359.15381898720534,3364.661138498877,-997.284155829363
2025-01-29,1334.0,1718.9313119991712,366.11654474306266,3070.235254263873,-384.93131199917116
2025-01-30,891.0,1539.5178948021007,69.72120886014062,2786.179892103535,-648.5178948021007
2025-01-31,1051.5,1469.6932332825943,112.82649121358008,2986.6575400499755,-418.1932332825943
2025-02-01,1216.5,931.6894718500041,-397.00332999259945,2226.8949798359017,284.8105281499959
2025-02-03,2583.0,1826.4751444522456,383.2526763235537,3135.9246027402123,756.5248555477544
2025-02-04,2397.0,1734.9825944918664,335.7275622216763,3124.4467549907026,662.0174055081336
2025-02-05,2566.5,1673.6787105437625,272.18868531700446,3102.9404810396695,892.8212894562375
2025-02-06,1040.0,1560.5135834761825,148.95523836745514,2901.2174120368395,-520.5135834761825
2025-02-07,1695.0,1548.0952371822536,88.7449129331036,2944.478037761181,146.90476281774636
2025-02-08,3241.0,1043.3504979179068,-501.4526559219464,2272.9913032405725,2197.649502082093
2025-02-10,2830.5,1926.6801889870449,570.8787333074566,3329.8222821712898,903.8198110129551
2025-02-11,2372.0,1820.9266867955155,412.86348284192354,3221.3619743461236,551.0733132044845
2025-02-12,2331.5,1751.5102989444115,346.9395064396219,3078.651390464363,579.9897010555885
2025-02-13,3484.5,1627.069861529714,303.25678781810046,3012.3900589800473,1857.430138470286
2025-02-14,2691.5,1582.4825148428108,135.30230541621123,2963.812143480397,1109.0174851571892
2025-02-15,1914.0,1017.9986533924085,-401.52766953904893,2356.100782421027,896.0013466075915
2025-02-17,1770.0,1767.932840430815,360.10354864001243,3102.2189316128383,2.0671595691849234
2025-02-18,1533.5,1651.3111222381276,188.71899251345053,2921.3680518912665,-117.81112223812761
2025-02-19,1619.0,1623.4640135414102,279.48234423577304,2995.952466425669,-4.464013541410168
2025-02-20,2260.0,1572.432865217255,145.4514460530733,2948.5814896111883,687.5671347827449
2025-02-21,1812.5,1599.0402081634702,140.95757753986592,3011.5387639931505,213.4597918365298
2025-02-22,1176.0,1079.0486157147132,-175.63662722051518,2463.9492793988,96.95138428528685
2025-02-24,1817.5,1833.1872305607312,486.9638714864997,3179.8794248571558,-15.687230560731223
2025-02-25,1917.0,1710.268235005863,356.37268804760413,3139.2939406468977,206.73176499413694
2025-02-26,1212.0,1684.8076506932814,308.39196341329614,2976.9132777237164,-472.8076506932814
2025-02-27,1225.5,1642.770995245533,206.68486782644536,2969.1707839008263,-417.27099524553296
2025-02-28,1054.0,1677.2503353177167,318.71479893425027,3179.593471659535,-623.2503353177167
2025-03-01,726.5,1159.4824290189358,-326.14297286700497,2498.31308900772,-432.9824290189358
2025-03-05,2345.5,1727.7798978710814,345.5907138100498,3133.9585439385187,617.7201021289186
2025-03-06,2045.5,1691.2406358948283,248.2807724423002,3072.339916225753,354.2593641051717
2025-03-07,1974.0,1748.4828392605743,260.8021784721269,3115.53946377614,225.51716073942566
2025-03-08,1287.0,1268.3882114739436,-136.23055956748732,2688.734270106952,18.611788526056444
2025-03-10,2261.92,2058.7483632076987,556.0551400442056,3382.3660123420873,203.17163679230134
2025-03-11,1983.0,1914.8880442155862,375.9394073238864,3172.388145348333,68.1119557844138
2025-03-12,1747.5900000000001,1849.5159560169438,476.21068663766107,3245.6562385480315,-101.9259560169437
2025-03-13,1812.5,1772.4295614217374,361.01728499581856,3138.2719592094927,40.07043857826261
2025-03-14,2936.0,1795.021951538107,453.44351206377087,3205.6636385779993,1140.978048461893
2025-03-15,1006.0,1286.3039691049307,-37.71528151605868,2668.074729284853,-280.30396910493073
2025-03-17,1748.0,1972.4213579221862,523.5974083275331,3300.8509633183526,-224.4213579221862
2025-03-18,1346.0,1743.84910882166,356.3213863206042,3128.8135286194733,-397.8491088216599
2025-03-19,1223.0,1596.9625963147778,275.3180360744643,3068.05982028781,-373.9625963147778
2025-03-20,1468.0,1474.6355973578281,62.12512851592305,2790.286686672465,-6.635597357828146
2025-03-21,1503.5,1507.3425153949324,72.37427213002385,2830.2221076139185,-3.842515394932434
2025-03-22,1028.0,1057.326771559295,-329.0875637600109,2416.365985589967,-29.32677155929491
2025-03-24,1379.0,1879.940739277229,567.0999699638287,3251.4658414159157,-500.9407392772291
2025-03-25,1984.25,1684.1085066051498,321.31127442697925,3154.7345586597494,300.14149339485016
2025-03-26,1311.5,1546.2572906937146,149.99405074972012,2884.9911550488678,-234.7572906937146
2025-03-27,1650.0,1426.7569842030314,73.82304989905248,2841.2109554466665,223.24301579696862
2025-03-28,1644.0,1469.9526123111716,154.3771106073685,2819.1029763539864,174.0473876888284
2025-03-29,687.0,1041.9200838192764,-326.9166648963147,2421.581005685072,-354.92008381927644
2025-03-31,1922.5,1911.3786273472085,521.3412304748442,3255.073878786556,11.121372652791479
2025-04-01,2771.5,1731.7977827681593,316.3777750895581,3078.917616962075,1039.7022172318407
2025-04-02,1551.0,1604.1033483856725,224.6292134331619,2975.420237351071,-53.10334838567246
2025-04-03,1021.0,1491.6838222895458,130.71573369871976,2901.0095400733408,-470.6838222895458
2025-04-04,927.0,1543.2190254764919,164.2148113069269,2985.1645090509555,-616.2190254764919
2025-04-05,530.0,1132.3942533491493,-232.36449628233726,2488.2612237513736,-602.3942533491493
2025-04-07,2934.0,2078.02729864482,682.7338962168619,3482.560747849129,855.9727013551801
2025-04-08,2881.5,1951.9373013968373,510.45583303330955,3295.917273205896,929.5626986031627
2025-04-09,1726.5,1866.857489430167,418.571909242823,3208.0353585816047,-140.3574894301671
2025-04-10,1642.0,1770.3955102068592,348.2665033993891,3172.2942543916947,-128.39551020685917
2025-04-11,2097.5,1807.5433962852744,430.7195928554795,3228.5052439527813,289.9566037147256
2025-04-12,1265.0,1364.4720204815494,-151.11149724660922,2714.1797188449937,-99.47202048154941
2025-04-14,2545.5,2243.5659495012083,819.9878314988634,3713.5062513507924,301.93405049879175
2025-04-15,1344.0,2083.8943085230026,781.3989666203486,3420.0708036193832,-739.8943085230026
2025-04-16,2449.0,1944.3684454151587,633.0096683861798,3408.1155273246036,504.6315545848413
2025-04-17,1832.0,1765.434813686009,380.5414291231025,3269.2084148128647,66.56518631399103
2025-04-19,1126.0,1185.4260779943584,-297.0671828367971,2465.4234346799603,-59.426077994358366
2025-04-21,2268.0,2051.4455691444864,716.5961576622187,3422.4941372528306,216.5544308555136
2025-04-22,1614.0,1945.2919155724546,592.3406589160844,3252.0715719704253,-331.2919155724546
2025-04-23,2704.0,1858.7509831472325,463.37586604646634,3258.3110912214906,845.2490168527675
2025-04-24,1493.0,1707.4263824183492,307.5894741479101,3080.056565225889,-214.42638241834925
2025-04-25,1186.0,1646.2218873314823,218.34049085028934,3074.57976891961,-460.2218873314823
2025-04-26,1425.0,1108.3881251998146,-256.5949242401874,2501.952830845039,316.61187480018543
2025-04-28,2722.0,1951.660886816516,490.4918597168203,3373.0597558861705,770.339113183484
2025-04-29,3653.0,1849.0711911413305,564.677235029361,3222.478747358428,1803.9288088586695
2025-04-30,2374.0,1767.1875467463863,454.4901393656942,3176.7269284351837,606.8124532536137
2025-05-02,2921.0,1549.7942428141928,161.95229944227677,2921.08340250115,1371.2057571858072
2025-05-03,1336.0,1004.4582988910423,-378.2286061220107,2323.4617202924637,331.5417011089577
2025-05-05,2391.0,1837.6047444211026,325.7695761751123,3212.365629315347,553.3952555788974
2025-05-06,3458.5,1747.832421533725,381.28424716857546,3072.2727765586783,1710.667578466275
2025-05-07,752.0,1697.109616170254,349.8061374508575,3008.6629057517857,-945.109616170254
2025-05-08,2731.0,1592.2300447955004,151.00291798759724,2980.599742852623,1138.7699552044996
2025-05-09,1752.0,1572.8164766438342,168.0934501466025,2958.433363586117,179.18352335616578
